row_index,oof_pred
0,17.906833812363786
1,8.215805595128629
2,4.940726267415943
3,0.10955994995904085
4,5.378768563933064
5,2.129313207250891
6,2.453799313274245
7,1.6209487796531439
8,20.8491410457659
9,9.329365962788584
10,5.976124296984695
11,0.12020587072008089
12,6.616495838250523
13,2.469246021872166
14,3.0121574973296044
15,1.9411599075290156
16,18.917360828026716
17,8.76312139219685
18,5.333439056504336
19,0.11926171628774068
20,5.886129132748363
21,2.210894034535233
22,2.618446339690497
23,1.7847800493725177
24,17.70738768307281
25,7.957453632767032
26,4.92467951572048
27,0.08854319228677887
28,5.097013211577956
29,1.962252798882998
30,2.4171450854999765
31,1.6079114037701336
32,14.722601256727327
33,6.486062565346105
34,4.460416864501842
35,0.09760619608768106
36,4.741254709427048
37,1.7188681933893117
38,2.1118730145817457
39,1.4018125974421043
40,17.346094731171597
41,7.735607433901703
42,4.920928670237279
43,0.09297841315837617
44,5.290043143878126
45,1.8632577432155797
46,2.4060566064494147
47,1.527341886464007
48,17.30350952607617
49,8.081321224350404
50,4.8155414080305725
51,0.09263924521136624
52,5.437019704065628
53,1.9662009416289679
54,2.3692882782662283
55,1.57464261347706
56,25.546562877391413
57,11.664096294038766
58,6.662791166969661
59,0.20246636821205347
60,7.522609458717809
61,2.794945916699454
62,3.3982648840177196
63,2.2351999062952723
64,28.771385310208288
65,12.74138359497124
66,7.5646611310385135
67,0.18984878019175697
68,8.39307811366116
69,3.198393296253815
70,4.074702473231339
71,2.555524393989605
72,15.57235187498681
73,7.230470117713403
74,4.292536817760762
75,0.07145534679238374
76,4.595460447509407
77,1.7295789622722104
78,2.006244687864391
79,1.3669364325125224
80,21.607800202848047
81,9.849143441454608
82,5.74633303285756
83,0.11614893280649136
84,6.242829077095119
85,2.3563778688026398
86,2.785424085468333
87,1.9550140846597837
88,13.494565246534464
89,5.91265853712779
90,3.387621112673859
91,0.0737364387325792
92,3.5308935846428633
93,1.3047475518340548
94,1.5404718173981884
95,1.0723774520950702
96,15.29608318222817
97,6.924522735417797
98,4.391878289182413
99,0.0910596840354595
100,4.927597829585788
101,1.782575502389601
102,2.1865985361674882
103,1.4662842503283768
104,17.542095813759968
105,8.05858106372865
106,4.918372317750681
107,0.12699319207653656
108,5.042659384352516
109,1.974235315021459
110,2.373370509762706
111,1.636551628358487
112,19.38944113958363
113,8.48865646983117
114,5.338610760775945
115,0.11610809584599101
116,5.741029854882542
117,2.0915404270956155
118,2.6124790429732574
119,1.7425707427610055
120,25.837930305002175
121,12.013609389099317
122,7.371962871283909
123,0.1802722604002193
124,7.751568834073424
125,3.0803458715012697
126,3.8228848466842544
127,2.4327113208404842
128,14.957965784553032
129,6.909021443663127
130,4.46489266161562
131,0.08701147922282293
132,4.7617578560637766
133,1.8404918403496349
134,2.1850792792682263
135,1.513838554089496
136,40.77997950756967
137,17.255798645273522
138,10.493670744870418
139,0.24892730030304785
140,12.02344277707571
141,4.465072247500731
142,5.670868181784278
143,3.669509069928152
144,20.425090936898997
145,9.036628988385553
146,5.518110139241702
147,0.11543037932297735
148,5.8592662380019815
149,2.183877424684663
150,2.7012982288774334
151,1.7516355288488688
152,24.339191045366864
153,11.252344796033109
154,6.294850634239774
155,0.13407497369730909
156,7.287102854366508
157,2.697478567307932
158,3.453515627871856
159,2.136822410225823
160,37.83961912277203
161,16.9691564384594
162,9.672126149052934
163,0.24324657557359736
164,10.705507514996372
165,4.3577725482388745
166,5.003659876270214
167,3.3816127056455825
168,32.15618064344201
169,14.278573822172891
170,8.826398968610754
171,0.18205365921267733
172,9.260823463608267
173,3.389400171728338
174,4.252793269808421
175,2.666171828151655
176,20.134661144645044
177,8.906736209870793
178,5.484276970500973
179,0.1499339811883493
180,5.829895021199429
181,2.224100715181643
182,2.774618282871773
183,1.831441507240258
184,14.838865717114475
185,6.519868788821525
186,3.9883810499896373
187,0.10027998127305697
188,4.482392037442109
189,1.6878247014355245
190,2.1035922123874324
191,1.3690249790583477
192,27.675236547580827
193,11.574015492172046
194,6.970226167348802
195,0.17504456789936304
196,7.986201226897088
197,3.12529534956202
198,3.850231031300492
199,2.4017520415553792
200,22.365973510141995
201,9.654843047109582
202,6.041000740351308
203,0.11911619217219471
204,6.267796825138999
205,2.4697610144149014
206,2.8355258492275186
207,1.9851792384056115
208,15.08613027904985
209,6.867621071711761
210,4.245107974871218
211,0.0896070462524101
212,4.675518165702942
213,1.8082807044460691
214,2.10414325123045
215,1.4292116738245415
216,21.764234794484448
217,9.810189805642642
218,5.786153635562677
219,0.12661914952219042
220,6.101148919665003
221,2.2629243128337198
222,2.8417812348943325
223,1.9171322613949187
224,14.43859551579672
225,5.9683421667894
226,3.7157023938664984
227,0.09547776213947602
228,4.1548448660398405
229,1.5594999086599155
230,1.7776033781294407
231,1.2361113953853746
232,14.704081220521124
233,6.375102408788782
234,3.9748604028890107
235,0.08564413407888545
236,4.495865986714896
237,1.6143158485228215
238,2.069746500770491
239,1.28573585279263
240,30.21141919681036
241,13.697408912538116
242,8.36969901145324
243,0.18802984014436264
244,9.120747551299862
245,3.21903055174139
246,4.233549824572335
247,2.6086568480150034
248,15.32457932485965
249,6.903496072543234
250,4.5607827176924856
251,0.08836641030776556
252,4.711657052513058
253,1.7428177760853374
254,2.1894596441986205
255,1.454342791505714
256,34.08335715759624
257,13.85748093219987
258,8.399580649638578
259,0.23510275812636708
260,9.255618620315301
261,3.3908048684324563
262,4.568448634530863
263,3.0047825568035957
264,22.525417976802608
265,10.158911606178368
266,6.263287945625038
267,0.14856081234568502
268,6.650945272868295
269,2.648732210247593
270,3.252036735216263
271,2.052446478741267
272,16.468787842077
273,7.368970954133474
274,4.623931096568308
275,0.11061619297760131
276,4.8986082799108335
277,1.8926691265142477
278,2.177246143979474
279,1.4899302870657036
280,43.727827343841156
281,19.04388755141463
282,11.597022414828785
283,0.28632209227898825
284,12.70362181917639
285,4.8873715708563745
286,5.840709072366665
287,3.920234244731799
288,19.01002762243668
289,8.706480508910381
290,5.4481081600846375
291,0.10095919620477369
292,5.796798351950072
293,2.2271065426102115
294,2.5848158100459444
295,1.7051660092125258
296,24.11743927485558
297,10.411710641661927
298,6.295316217278454
299,0.1591173266967943
300,7.127199769369194
301,2.7348408325119578
302,3.3283084966293983
303,2.121555584393558
304,28.344813552358275
305,12.388143259754337
306,7.643910808125644
307,0.14408116866233917
308,8.13484814655056
309,3.120497178752448
310,4.022810040739614
311,2.5247451368875633
312,21.415650220868304
313,9.188903911048733
314,5.658589149442681
315,0.11915828185540105
316,6.110466353131439
317,2.31187881681256
318,2.810010106673044
319,1.9688694556207778
320,23.279560535356683
321,10.711239017757185
322,6.320597164076319
323,0.13495984103758166
324,6.8457844869933915
325,2.5109701618406963
326,3.250574452377143
327,2.1729951633203983
328,14.881710482537645
329,6.575396350555717
330,4.03873883954674
331,0.10070093662098893
332,4.465811808884587
333,1.6178524461374997
334,2.0577261537114317
335,1.345670392906654
336,35.66677756574772
337,16.11354677148839
338,9.601319366099338
339,0.19526235665883798
340,10.201878975794962
341,3.924800628810465
342,4.771311784947835
343,3.1722267204477177
344,13.91904919921429
345,6.350437620856544
346,3.832545748419617
347,0.09134026783034224
348,4.033615648453834
349,1.5733590853933992
350,1.8969536942602845
351,1.3213690125320572
352,15.050557093725669
353,6.622655632472928
354,4.299817657938249
355,0.08957523332862215
356,4.700657451744385
357,1.7404228181072217
358,2.191386184644382
359,1.4169385720785115
360,23.33487673798136
361,10.397409562988665
362,6.144184697715781
363,0.1170851030872562
364,6.861606423722683
365,2.574092030130484
366,3.178134144829673
367,2.1437822650698717
368,25.952897238634545
369,11.583915352385969
370,6.80273831710046
371,0.15305930022838551
372,7.758752376313689
373,2.9929773316430537
374,3.66691840741458
375,2.47903772013769
376,17.553207127441432
377,8.207363867644716
378,4.7764071782133195
379,0.09865958794762926
380,5.444926236174999
381,1.9570543585152644
382,2.3637982796051
383,1.6630729676483973
384,18.87863535799394
385,8.450645906913165
386,5.273129459466947
387,0.10151370182335265
388,5.454204520314276
389,2.11297782949134
390,2.508366764836562
391,1.7064496574534542
392,53.406546578288854
393,26.263665165641896
394,15.23234540249596
395,0.3883829393522644
396,16.202859806248263
397,6.188450505316873
398,7.51041044680831
399,5.014035026489364
400,15.289483880620383
401,6.740115939624877
402,4.366098410773834
403,0.08887681021307502
404,4.7417409120532135
405,1.743386788274829
406,2.292810854344675
407,1.4151106820311947
408,19.69974031903222
409,9.082447109969207
410,4.2870921400906985
411,0.35304534509825797
412,4.482929281173395
413,1.8387590565711536
414,2.0492032347473343
415,1.4993860009177797
416,23.247175596963565
417,10.52388834019406
418,5.303531494157567
419,0.3494790003436967
420,5.723749263590421
421,2.296103959727332
422,2.4511196119955403
423,1.8385559538680818
424,21.660276783006992
425,10.083985495508532
426,4.93277012478268
427,0.35045894436001135
428,5.37474023774734
429,2.0756377720612313
430,2.412569957838868
431,1.7140254141526514
432,19.760826314831764
433,8.928158554363371
434,4.569546139292988
435,0.31893619737024764
436,4.619145991343495
437,1.7840244833526704
438,2.041132221081685
439,1.522773257171373
440,17.206005445922084
441,7.455137285284277
442,3.901281429900189
443,0.2740860277915564
444,4.278511004929941
445,1.6075027348247581
446,1.8829806955859651
447,1.3962463381823227
448,20.321681683194218
449,8.966649558094653
450,4.556865646209235
451,0.3021667835440805
452,4.700102157809861
453,1.7474051442444771
454,2.0785240482537586
455,1.5155543471357813
456,19.06134287749423
457,9.164726108989036
458,4.371592589282768
459,0.33569447177008693
460,4.884969027476657
461,1.8347682359070523
462,2.0350216567415695
463,1.574742915219626
464,27.617053712403003
465,11.975116491647
466,5.9826986838422895
467,0.45827913333746606
468,6.640875408879216
469,2.458467496322159
470,2.8576086264865155
471,2.062165883191762
472,33.08789919166285
473,14.983142194645064
474,7.0717330661973365
475,0.4779456009405182
476,7.888997812414714
477,3.0396401172991543
478,3.611561092947957
479,2.564879241525731
480,16.004444636275036
481,7.471188569137232
482,3.6143029207279413
483,0.26983488195412536
484,3.975836374390495
485,1.6128070953308453
486,1.8497183427296164
487,1.3557568943990472
488,23.227458239559404
489,10.628668132589297
490,5.194714817798424
491,0.38900172216937734
492,5.56162674487293
493,2.1313217990179893
494,2.436535663734604
495,1.8291822867300143
496,13.078836253255247
497,5.872210758544201
498,3.095075396072936
499,0.2981638695477681
500,3.1124341365929626
501,1.2081685082044797
502,1.4529759731010552
503,1.0276780871328217
504,16.96533388584034
505,7.691688125087394
506,3.941722492887128
507,0.2891806779681597
508,4.164341730087644
509,1.6162653350725364
510,1.906184819728184
511,1.3953545907261518
512,19.23408181112858
513,9.069584358013135
514,4.439165447080439
515,0.32252200452948415
516,4.551619489380485
517,1.8512910653620698
518,2.0534280567648393
519,1.5675216630186015
520,22.301834294261283
521,9.890324486438901
522,5.013793319856453
523,0.36741751876201
524,5.223055588146468
525,1.981414738477564
526,2.3206078349554815
527,1.750191306297463
528,29.667291312193317
529,13.515750920939807
530,6.7711065657882346
531,0.4618843005403543
532,7.254835469654869
533,2.8160289688798854
534,3.178429750308468
535,2.3125353438540652
536,16.655580174253394
537,7.866363015987535
538,3.9295824662575867
539,0.28138683890731186
540,4.212073559838554
541,1.6463240580982528
542,1.8804763324667557
543,1.4371956900311729
544,45.92681513274497
545,19.817230052772167
546,10.434549916448944
547,0.6901668151640092
548,11.501863592292722
549,4.425167096338033
550,5.318243583805245
551,3.706009942591555
552,21.514859544093184
553,9.916235132815782
554,4.750995066621353
555,0.3257449484904973
556,5.09691016124551
557,1.9399863423202393
558,2.202546335848243
559,1.715007205864166
560,28.288473986283144
561,12.602363072622955
562,6.33526806534839
563,0.4141890817680963
564,7.011407496678683
565,2.5518719169444
566,2.966312826866747
567,2.1614621404347547
568,42.9410590009208
569,18.66647949793036
570,9.246035739443203
571,0.7198737765571399
572,9.657040645447852
573,4.0870148867435265
574,4.509494726692771
575,3.2601009016815072
576,37.99163939171367
577,15.855686276540682
578,8.614103549874958
579,0.5582835336064614
580,8.922284899338882
581,3.3388253156759724
582,3.992621793946449
583,2.7390605800986276
584,23.504542324866367
585,10.213633947153847
