row_id,rate_per_10000_ed_visits
0,18.090674521160896
1,8.441632559673657
2,4.868772732967901
3,20.710464930159333
4,9.703808138176171
5,6.097054748670027
6,19.5856461448223
7,9.00285422519508
8,5.497619182311441
9,18.630056149619392
10,8.328976078792367
11,5.387217123835286
12,15.48405143336581
13,7.107874252176098
14,4.6288829929441375
15,18.273251464047434
16,8.250382619394788
17,5.227414790368179
18,17.965196293458924
19,8.525403777515198
20,5.2102630356560065
21,25.232751457377162
22,11.431209273614588
23,6.826470671890049
24,30.029888492321746
25,13.181793151383571
26,7.721564478905819
27,15.058542658201262
28,7.216415788202013
29,4.298592964240338
30,21.791978876839934
31,9.892693629820482
32,5.792330349298932
33,13.640010641584226
34,6.1499688642258
35,3.458307210738802
36,16.09881047012279
37,7.426944602825114
38,4.556027694092954
39,17.98070904162497
40,8.300777728497055
41,5.1476105084328925
42,21.41624872810206
43,9.130731081202388
44,5.747566881239681
45,27.7064871321947
46,12.597997014737999
47,7.58536057289567
48,15.665033983660376
49,7.46437602733255
50,4.589482925547187
51,40.546333850970264
52,18.81521933802877
53,10.834771453938309
54,21.02374610544567
55,9.065487357420155
56,5.607352523197234
57,25.20758446187841
58,11.810178369122035
59,6.782742439307135
60,38.64957818403576
61,17.182711540954156
62,9.75516989492144
63,33.60408561852549
64,14.330440466416118
65,9.435825985103712
66,22.08851608158264
67,9.546377039953956
68,5.865691348000244
69,15.539059148696943
70,7.165019876818886
71,4.286350244440261
72,28.709000694162967
73,12.627782626706438
74,7.4317684378688185
75,22.60537958747824
76,9.909710056413346
77,6.251988848043373
78,16.173391300211254
79,7.49039284846411
80,4.624161488136353
81,22.188482431287305
82,9.879631018825993
83,6.008693761339698
84,15.870255437614333
85,6.8077168306309686
86,3.8951974227316897
87,15.732004731723976
88,7.010192533447523
89,4.218712419975764
90,31.733168667740692
91,13.989805090373768
92,8.670436988593254
93,16.46220267998975
94,7.662484846653582
95,4.816332785314518
96,35.81023684115238
97,14.619062811099646
98,8.585133818587838
99,24.012966145244633
100,10.261741321007268
101,6.579515819682346
102,17.320168330368258
103,7.874192706978925
104,4.88983372212116
105,45.004923416754835
106,19.73204459302591
107,12.158577083814366
108,19.168955092190405
109,9.052908027546327
110,5.5802048291154325
111,25.728661689017557
112,10.821910971970897
113,6.880019969374821
114,29.606196782248045
115,12.75540494711898
116,8.241777513427822
117,22.01630091134875
118,9.770984451881024
119,6.015213612077851
120,24.397738053086876
121,10.958525234552766
122,6.493694984617936
123,16.149016001203385
124,7.263065929896846
125,4.289248946151506
126,35.91461710171036
127,16.58531407046312
128,9.577183513711972
129,15.02445188009082
130,6.790908987873993
131,4.032735122760946
132,15.969080007556261
133,7.236251330885995
134,4.633578341671332
135,23.719515998970714
136,10.63670968166375
137,6.374840462199071
138,27.261200603217283
139,12.208968832081784
140,7.328413815410588
141,17.082162753308186
142,7.8631179066087045
143,4.944541176492217
144,20.18622620246115
145,8.833566986336189
146,5.513941145541779
147,57.339659533807826
148,27.924288989375793
149,15.59708055878327
150,16.221457250834845
151,7.382877054756502
152,4.645115044947656
153,17.70261781795198
154,7.9687466098258035
155,4.77915121314914
156,21.08683508472942
