row_id,rate_per_10000_ed_visits
0,17.447694481864257
1,7.86454331174918
2,5.1967501634457935
3,20.332007957381926
4,9.106106422320337
5,6.071051766471545
6,18.832303184795098
7,8.462361813517909
8,5.477258403078053
9,17.62364627860138
10,7.67951461411815
11,5.197382869386185
12,15.433297723772684
13,6.728030697741896
14,4.5934416592848955
15,17.594413577995855
16,7.761191850201264
17,5.151331885107655
18,17.13277641590456
19,7.953991705173136
20,5.137934691138856
21,24.919612619143805
22,10.872953744416417
23,7.081820427772065
24,28.796511421385322
25,12.665379616053684
26,7.914866480380803
27,14.669765760825863
28,6.781301684906417
29,4.3273747209245546
30,21.112465884095652
31,9.404958725484052
32,6.052450325830357
33,12.958121739601168
34,5.58299467872536
35,3.6134385558754376
36,15.102488853027022
37,6.713904835292107
38,4.674251314072506
39,17.214293932186216
40,7.777806519925676
41,5.0821192154464425
42,19.672189035607158
43,8.393592713911652
44,5.692494721443438
45,26.544417999904766
46,12.196365272778532
47,7.617502501657703
48,15.02941634189487
49,6.925418377987594
50,4.587224103012776
51,40.63297729205997
52,17.72480044481876
53,11.138337671101583
54,20.03175973726481
55,8.67797047059773
56,5.621102941666415
57,24.518783386506108
58,11.334858304121969
59,6.91623901614926
60,37.925183503160504
61,16.610505530969746
62,10.308080312731246
63,32.55460106733495
64,14.231515347530543
65,9.54036607442314
66,21.24686906381461
67,9.207810367950358
68,5.993962822762305
69,15.221306057359481
70,6.4911198804783075
71,4.30970119130273
72,27.34479757454438
73,11.725594639250088
74,7.302744244913089
75,21.94479581502022
76,9.668062503173672
77,6.170338835843529
78,15.454314462295617
79,6.941724231642534
80,4.554350099064089
81,21.13557073781875
82,9.514073248147792
83,6.0904115128160585
84,13.91741652109248
85,6.167090260738047
86,4.0742588202004475
87,14.94842563009526
88,6.3046850536308705
89,4.275575836924542
90,30.884955173446066
91,13.360330557345412
92,8.669828651955486
93,15.534800768989264
94,7.0066329674462455
95,4.647078351702891
96,35.14001248679045
97,14.564417475480807
98,9.377215940061067
99,23.321795065754866
100,10.137473202977258
101,6.534212100209052
102,16.887860515053745
103,7.620518320748893
104,4.927249860511267
105,44.12740050090241
106,18.7961723442788
107,12.11606081592118
108,19.33447934625209
109,8.757513379598509
110,5.8111023772206805
111,24.733139276306858
112,10.46350569133057
113,7.013678483436633
114,28.420587921384307
115,12.419420222521062
116,7.893585979730785
117,21.404894843297768
118,9.198129404565009
119,5.969868095575625
120,23.79066519572046
121,10.398922788218357
122,6.380935371527779
123,14.853544446277134
124,6.422337622789634
